Game ID,Black Player,White Player,Result,Winner,Final Board
4955828,张涛,柯洁,白棋中盘胜,W,". . . . 2 . . . . . . . . . . . . . .
. 2 . 2 . 2 1 . . 1 . . . 1 2 . . . .
. 1 2 2 2 1 1 . 1 . . 2 . 1 2 . 2 2 .
. . 1 1 1 2 2 2 2 1 2 . . 1 . 1 . . .
. . . . . 2 . 1 . . 1 1 1 1 . 1 1 2 .
. . . . . . . . 1 . 1 2 2 1 2 2 2 . .
. . 1 1 . . . . . . 1 1 2 2 . . . . .
. . 1 2 1 1 . . . . . . . . . . . . .
. . 2 2 2 2 . . . . . . . . . . 2 . .
. . . . . . 1 2 1 . . 2 . . . 2 . 2 .
. . 2 . . . 1 1 2 1 1 2 1 . 1 1 2 1 .
. . 2 1 . . . 2 . 2 2 1 2 . . 2 . 2 .
. . 2 1 . 1 . . 2 . 1 . . . . . 2 1 .
. . . 2 . 1 2 1 2 . . . 1 . . . 2 . .
. . . 2 . . . 1 2 . . 2 1 . . . . . .
. . 2 . 1 . 1 . 2 2 . . 1 2 2 2 . . .
. . . 2 1 . . . 1 1 2 . 1 1 2 1 2 2 .
. . . . . . . . 1 . 1 2 2 1 1 1 1 . .
. . . . . . . . . 1 . 1 . . . . . . ."
4968781,彭立尧,柯洁,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . 2 1 1 1 2 . . . .
. . 1 2 . . 1 . 2 . . 2 2 2 2 1 . . .
. . 1 . 2 2 1 1 2 . . 2 1 1 1 . 1 1 .
. 2 . . . 1 2 1 . . 2 1 2 1 . 1 2 2 1
. . 2 2 . 2 2 1 . . 2 . 2 . . . . . .
. . 2 . . . . . . 1 . . . . . . 2 2 .
. 1 1 1 . 2 . 1 . . 1 2 2 . . . 2 1 .
. 2 1 1 2 . . . . . . 1 1 . 1 2 2 1 .
2 . 2 1 . . . 1 . 2 . . . . . 1 1 2 .
. 2 2 1 . . 1 . 1 1 1 . . . . 1 2 . .
. 2 1 1 . . . . 2 2 2 1 . . 1 . 2 2 2
. 2 1 2 . . . . 2 1 1 . . . . 1 1 2 .
2 1 . . . 1 . . 2 . . . . . . 1 1 1 2
. 2 1 1 . . . . . 1 2 2 2 2 2 1 2 2 .
. 2 2 . 2 2 2 . . 1 1 1 1 1 2 2 1 1 .
. . . 2 . 1 1 1 . . . . . . . 1 2 2 .
. . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
4972525,柯洁,赵晨宇,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . 2 1 2 2 . . . . . . . . 2 . . .
. . 1 2 2 1 2 2 2 . . . . 2 2 1 1 . .
. . . . 1 1 1 1 2 1 . . . . 1 2 1 . .
. 2 1 . . . . . 1 2 1 . . 2 . 2 1 . .
. 2 . . . . . . 1 . . . . . . 2 . . .
. 2 . . . . . . . . . . 1 . . . 1 . .
. 1 2 . . . . . . . . . 1 . 2 . 1 . .
. 1 1 2 . . . . . . . . 1 2 . . . . .
. . 2 2 2 . . . . 1 . 1 2 2 . . . . .
. . 2 1 1 1 1 1 1 2 . 1 1 2 . . . . .
. . 1 . 1 2 2 2 1 2 1 . . . 2 . . . .
. . . 1 2 . 2 1 2 2 1 . 2 2 . 1 . . .
. . . . 2 2 2 1 . 2 1 1 2 1 1 . 1 . .
. . 1 1 1 . . 2 . . 1 2 . 2 1 2 . . .
. . 2 1 2 2 2 . . . 1 2 2 2 1 1 2 . .
. . 2 2 1 1 2 2 2 2 1 2 . 1 2 2 1 1 .
. . 2 . 2 1 2 1 1 1 1 2 . 1 . . 2 1 .
. . . 2 . . 1 . . . . . . . . . . . ."
5013797,连笑,柯洁,白棋中盘胜,W,". . . . 1 . . . . . . . . . . . . . .
. 1 . 1 2 2 2 2 . . . . . . . . . . .
. . 1 2 2 2 1 . . 2 . . 1 1 . . . . .
. . 1 1 2 1 1 . 1 2 . 2 2 . . 1 . . .
. . 1 2 1 . 1 2 2 . . . . . . . 1 . .
. . . 2 1 2 2 1 . . . . 2 . . . . . .
. . . 2 1 2 1 1 1 1 . 1 1 2 2 2 . . .
. . . 2 1 . 2 2 2 2 1 . 2 1 1 . . . .
. . . 2 1 1 1 2 . 2 2 2 2 1 . . . . .
. . . . 2 2 2 1 2 . 1 1 1 . 1 . . . .
. . . . . . . 1 1 . . . . 1 . 1 . . .
. . 2 . 2 . . . . . 2 2 2 1 1 2 . . .
. . . . . 2 . . 1 . . 1 . 2 2 1 1 1 .
. . 1 1 1 1 1 . . 2 . . . 2 2 2 1 2 .
. . 2 2 2 1 . . 2 . . 2 2 1 . 1 2 . 2
. . . . . . . 1 1 2 2 1 . . . 1 2 2 .
. . . 2 . . 2 . . . 2 1 . . . 1 2 . .
. . . . . . . . 1 . 1 . 1 . 1 1 1 2 .
. . . . . . . . . . . . . . . . 2 . ."
5047403,柯洁,陶欣然,黑棋中盘胜,B,". . . . . . . . . . . . . . . . . . .
. 2 . . 1 1 1 . . . . . . . . . . . .
. . 2 2 2 2 2 1 . . . . . 1 . . . . .
. 2 2 1 1 2 . 1 . . . . . . 2 1 . 1 .
. . 1 1 . 2 1 . . . . . . . . 1 . . .
. 1 . 2 2 2 . . . . . . . . 2 2 2 . .
. . . . 1 2 . . . . . . . . . . . 2 .
. 1 2 2 1 1 2 . . . . . . 2 . . 1 1 .
. 1 . . 2 1 . 1 . . . 1 . 2 . . . . .
. . 1 . . 1 . 1 2 . 1 . 1 2 . . . . .
. . . . . 2 . 2 1 1 . 1 2 1 1 . 1 . .
. . . 1 . . . . . . 2 2 2 2 2 1 . . .
. . . 1 2 2 . 1 1 1 2 . 2 . . 2 2 . .
. . 1 . . . 1 . 2 2 1 2 2 1 1 . . 1 .
. . . 1 2 2 1 . 2 1 1 . 2 1 2 2 2 2 .
. . 2 2 1 2 1 . 2 . 1 2 2 2 1 2 . 2 .
. . 2 1 1 1 1 2 2 . 1 1 2 2 1 1 1 1 .
. 2 . . . . . 2 1 1 1 2 . 2 1 . . . .
. . . . . . . 2 . . . 2 2 1 1 . . . ."
5053001,范胤,柯洁,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . 2 . . 2 . . . . . . 1 2 2 .
. . . 2 2 1 2 2 . . 1 1 . 1 . . 1 2 .
. . 2 . 1 1 1 1 2 2 . 2 1 . . 1 1 1 2
. 1 1 . . . . . 1 2 . . . . . . . 2 .
. . . . . . . . 1 . . . . . . . 2 . .
. . . . . . . . . . . . . . . 2 2 2 .
. . . . . . . 1 2 . 2 . . . 1 2 1 1 .
. . . . . . . . . . . . . . 2 1 2 2 .
. . . . . . . . . . 1 2 . . . 1 1 2 .
. . 1 . 1 . 1 1 . . 1 2 . . 1 . 1 1 .
. 1 . 1 2 . . 2 1 1 . . . 2 2 2 2 1 .
. 1 1 2 2 . 2 2 2 1 . 2 . . . 2 1 . .
. . 2 1 1 2 . . 1 2 2 2 1 1 . 1 . . .
. . 2 2 . 2 1 1 1 1 1 1 2 1 . 1 . . .
. . . . . 1 2 1 2 2 2 2 2 1 1 . . 1 1
. . . 2 . . 2 1 2 1 1 2 2 2 2 1 1 2 .
. . . . . 2 . 2 1 1 . 1 2 . 2 2 2 2 .
. . . . . . . . 1 . 1 1 1 2 . . . . ."
5058677,柯洁,丁浩,白棋中盘胜,W,". . . . . . . . . . . . 1 . . . . . 1
. . 1 2 . . . . . . . 2 1 2 . 1 1 1 .
. . . 2 . . . . 1 . 2 . 1 2 2 2 2 1 .
. 1 . 2 . . . . . . . 2 2 1 . 2 1 1 .
. . . . . . . 2 2 2 2 2 2 1 . 2 1 . 2
. . 1 2 2 . . 1 1 1 1 1 2 1 . 2 1 1 2
. . . 1 2 . 1 . . . . 2 1 2 2 2 1 2 .
. . . 1 2 . 2 2 2 . 2 . 1 1 2 1 2 2 .
. . . 1 2 . 1 . . 1 1 . . 2 1 1 2 . .
. . . 1 . . . . . . . . . 1 1 2 . 2 .
. . . . . . . . . . 1 1 . 1 2 2 2 2 .
. . 1 . . . . . . . . . 2 2 1 1 1 2 1
. . . . . . . . . . 2 . . . 2 . 1 1 .
. . . . . . . . . . . . . . . 2 1 . .
. . . . . . . . . . 2 2 . . . . 2 1 .
. . . 1 2 . . . . 1 . 1 . . . 2 1 1 .
. . 2 2 . . . . . . 1 2 1 . . 1 2 . .
. . . . . . . . . . . . . . . 1 . . .
. . . . . . . . . . . . . . . . . . ."
5121348,柯洁,陈耀烨,白棋中盘胜,W,". . . 1 . 1 1 1 . . . . . . . . . . .
. . 1 2 1 2 2 1 . 2 1 1 2 2 . . 2 1 .
. . . 2 2 2 2 1 1 1 1 . 1 . 2 . 2 1 .
. . . 2 . . 1 1 2 2 1 1 2 . 2 1 1 . .
. . . . 2 . . . 2 . 2 2 2 2 1 2 . . .
. 2 2 1 2 . 1 1 . 2 . . 1 1 1 . . . .
. 1 . 1 2 2 2 1 . 2 1 . . . . 1 1 1 .
. . 1 . 1 1 2 1 2 2 1 1 . . 2 1 2 . .
. . . 2 . 2 1 1 2 1 . 2 . 2 1 1 2 . .
. . . 1 . 2 2 2 2 1 . 2 . 2 2 2 . . .
. . . . . . . . 1 1 2 1 1 . . . 1 . .
. . . . . 2 1 . . . 2 . 2 1 . . . . .
. . . . . . . . . . . . 2 . . . . . .
. . 1 1 . . . . . . . . . . . . 1 . .
. . 2 1 . . . . 1 1 . . . . . 1 . . .
. . 2 . . 2 . 2 1 . 1 . . . 2 2 1 . .
. . . 2 . . 2 . 2 1 . 2 2 . 2 1 2 1 .
. . . . . . . 2 . 2 . . . . 1 1 . . .
. . . . . . . . . . . . . . . . . . ."
5224792,芈昱廷,柯洁,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . 2 . . . . . . . . . . . . 2 . .
. . 1 . . 1 . . . . . . . 1 . 1 2 . .
. 2 1 2 . . . . . 1 . . . . . 1 . . .
. 2 1 1 . 1 . . . . . . . . . 1 2 2 .
. . 2 2 1 . . . . . . . . . . . 1 2 .
2 2 . 1 2 . . . . . . . . . . . 1 . .
. 2 1 . 2 . . . . . . . . . . . . . .
2 1 1 . 2 . . . . . . . . . . . . . .
2 2 1 . 1 2 2 . . . . . 1 2 . . . . .
2 1 1 1 . 1 . . 2 . . 1 . 1 2 . 2 . .
. 2 2 1 1 . . . . 2 1 . 1 1 2 . 1 . .
2 2 1 1 . 2 . . . 2 1 2 1 2 . 2 1 . .
. 2 2 1 1 2 2 2 1 1 1 1 2 . 2 1 1 2 .
. 2 1 2 2 2 1 1 1 2 2 2 . 2 . . . . .
. 1 1 1 2 . . 1 2 . . . 2 1 1 1 1 . .
. 1 . 2 1 2 . 1 2 . . . . 2 1 . 2 . .
2 1 1 2 1 2 . . . . . . 2 . 2 1 . . .
. . . . . . . . . . . . . . . . . . ."
5247688,辜梓豪,柯洁,白棋1/4子胜,W,". . . . . . . . . . . . . 2 . . . . .
. . . 1 . 1 . . . . . . 2 . 2 1 1 1 .
. . 1 . 1 2 1 . 2 1 . . . 2 1 2 2 2 .
. . 1 1 2 . . 1 1 2 . . . . 1 1 1 . .
. . 1 2 2 . . . . . . . 2 2 1 . . . .
. 1 2 . 2 . . 2 . . . . 2 1 . . . . .
. . . 2 . . . . . . . . . 1 . . . . .
. 1 1 2 . . . . . . . . 2 2 . . . . .
. . 2 2 2 . . . . 2 . . 2 1 . . 1 1 .
. 2 . 1 1 2 2 . . 2 1 . 2 . 1 . . 2 .
2 1 . 2 1 1 . . . 2 . 1 . . 1 2 2 . .
. 1 1 2 . . . . . . . . . . . 1 1 2 .
1 2 2 1 1 . 1 . . . . . . . . 1 . 1 2
. 1 . . . 1 . 1 . 2 . . . . . 1 1 2 .
. 1 1 1 2 2 1 1 1 2 1 1 1 . . . 2 . .
2 1 2 2 . . 2 2 1 1 2 2 . 1 . 1 . 2 .
. 2 1 2 2 . 2 . 2 2 . . 2 2 1 . 1 2 .
. 2 1 . 2 2 . . . . . . . . 1 2 2 . .
. . . . . . . . . . . . . . . . . . ."
5398244,柯洁,伊凌涛,黑棋中盘胜,B,". 1 . . . . . . . . 2 . . . . . . . .
. 2 1 . . 1 1 2 . 2 1 1 1 . . . . . .
. 1 2 1 1 2 1 2 . 2 2 1 . . 2 . . . .
. . 2 . . 2 2 1 . 2 1 2 1 1 1 1 1 . .
. . . 2 . . . 1 . 1 1 2 2 2 2 2 2 1 .
. . 2 1 1 2 . . . 1 . 1 . . . 1 2 1 .
. . 1 2 . . . . . . 1 . . . . 2 . 1 .
. . 1 . . . . . . . 1 . . . 2 1 2 . .
. . . . . . . . . 2 1 2 . . . . 2 . .
. . . . . . . 2 . 1 2 . . . . . . . .
. . . . 1 . . 1 1 1 2 . . . . . . . .
. 1 2 . . . . . . 2 1 2 2 2 . . . . .
. 1 1 2 . . . . . 2 1 1 1 2 1 . . . .
. 2 1 2 . . . . . . . . 1 1 2 2 2 . .
. 1 2 2 . . . . . . . 2 2 1 2 . . 2 .
. 1 1 2 . . . . . . 2 2 . 2 1 2 2 1 .
. . 1 2 . . . . 2 2 2 . . 2 1 1 1 1 .
. . . . . . . 1 1 2 . . . 2 2 2 1 . .
. . . . . . . . 2 . 2 . 2 1 . . . . ."
5398248,柯洁,李维清,黑棋1又3/4子胜,B,". . 2 . . . . . . . . 1 . 1 . . . . .
. 2 1 2 . 1 2 2 1 . 1 2 1 . 1 . . 2 .
. . 1 2 2 2 1 . . 1 . 2 2 1 2 2 2 . .
. 1 1 2 . 1 1 1 1 2 2 . . 1 1 2 1 2 .
. 2 1 2 . 1 2 2 2 . . . . 1 2 1 1 2 .
. 1 2 2 1 . 1 2 . 2 . . . 1 2 . 1 1 .
. 1 1 2 1 1 2 . 2 . . . 1 . 1 2 2 1 .
. . 1 2 1 2 2 . 2 1 . . . . . . . 1 .
. . . 2 1 . . . 1 . . . . . . . . . .
. 1 . 2 . . . . . . . . . . . 2 2 1 .
. . . . . 1 . . . . . . . . . 2 1 1 .
. . . . . . . . . . . . . . . . 2 1 .
. . . . . . . 1 1 . . . . . . . . . .
. . 2 . . 1 1 2 1 1 . . . . . 2 2 . .
. . 2 1 . 2 1 2 2 1 2 . 2 . . 2 1 . .
. . 2 1 . . 2 1 2 2 2 . . . . . 1 . .
. . . 2 1 . 2 1 . 2 . . . 1 . 1 . . .
. . . 2 1 2 . 1 . 2 1 . . 1 2 . . . .
. . . . 2 . . . . . . . . . . . . . ."
5431045,柯洁,申真谞,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . 2 2 2 . . . . . . . .
. . . . 2 2 . . 2 1 1 2 2 1 . . 1 1 .
. 2 2 2 1 . . . 1 1 2 1 . 1 . 2 1 . 1
. 1 . 1 . . . . 1 2 . 1 . 1 1 1 2 1 .
. . 1 . 1 2 . 1 2 1 1 . 2 1 2 2 2 2 .
. . . . 1 2 . 1 . 2 1 . 1 2 2 . . . .
. . 1 1 2 2 2 2 . 2 1 . 1 1 2 1 1 2 .
. . . 2 1 2 . . . 2 . . . 1 1 2 2 . .
. . . . 1 1 2 . . . . . . 2 2 . 2 . .
. . . . 1 2 . 2 . . . . . . . . . . .
. . . . . 1 . . . . . . . . . . 2 . .
. 1 . . . 2 1 1 . . . . . . 2 1 2 . .
1 . 1 1 1 1 2 . . . . . 1 2 2 1 1 2 .
. 1 2 2 1 2 . . . . . . . 1 2 1 2 2 .
. 2 . 2 . . . . 2 2 . . 1 . 1 2 2 . .
. 2 . 2 1 . . . 2 1 . . . 1 1 1 1 1 .
. 2 . . 2 . . . 2 1 . . . . . . . . .
. . 2 2 . . . . . . . . . . . . . . ."
5440157,柯洁,范廷钰,黑棋中盘胜,B,". . . . . . . . . . . . . . . 2 . . .
. . . . . . . . . . . 2 . . . . 2 1 .
. . . 2 . . . 2 . . 1 2 . 2 2 2 1 . .
. . 2 . 2 . . 2 . . 1 2 . 1 2 1 1 . .
. 1 1 . . . 2 1 2 2 1 1 1 . 1 . . . .
. . . . 1 1 2 1 2 1 . . . 2 . . . 1 .
. . . 1 . 2 1 1 2 . . 1 . 1 . . 2 1 .
. . 1 2 2 . 1 2 1 2 . . . 1 2 . 1 1 .
. . 1 . . 1 . 2 1 1 . 1 . 1 2 1 1 2 .
. 1 2 2 2 . . 2 . . . . . 2 1 2 2 . 2
. . 1 . 2 2 . . 1 2 . . . 2 1 . . 2 .
. . 1 . 2 1 . . 2 . . . . 2 1 . . . .
. . . 1 1 2 1 . . . . . . 2 1 . . 2 .
. . 1 2 2 2 . . . . . . . . . 2 2 1 .
. . 1 . . . 2 2 2 . . . . . . 2 1 1 .
1 . 1 2 2 . 1 1 . . 2 2 . 2 . . 1 . .
. 1 2 2 . 1 . . 1 1 1 2 2 1 . 1 . 2 .
. 2 . . 1 . 2 . 2 . 1 1 2 2 1 . 1 2 .
. . . . . . . . . . . . . . . . . 1 ."
5443950,谢科,柯洁,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . 2 2 . 1 2 . 2 1 . . .
. 1 . 2 . . . . 1 2 1 . . 2 1 1 . . .
. . . 2 1 . 2 2 2 1 1 1 . 2 2 . 1 . .
. . 1 1 2 2 . . 1 . 2 1 . . . 2 1 1 .
. . . 1 1 2 . . . 1 2 1 . . . . 1 2 .
. . 2 1 2 . . . . . 2 1 . 2 . 2 2 . .
. . . 1 . . . . . . . . . . . . . . .
. 1 2 1 . . . . . 1 . . 1 . . . . . .
. 1 1 2 . 2 . . . . . . . . 2 2 . . .
. 1 2 2 . 1 2 . . . . . . 1 1 . . . .
. 2 1 . . 2 . . . . . . . 1 2 1 2 . .
. 2 . . 2 . . . . . . . 1 2 2 2 . . .
. . . . 2 1 . . . . . 1 . 1 2 2 . . .
. . . . . 2 2 . . . 1 . 1 1 . . . 2 .
1 1 1 1 1 1 1 1 1 1 2 2 2 1 2 2 2 1 .
1 2 2 2 2 2 1 . 2 2 1 1 2 2 1 1 1 . 1
2 1 1 2 . . . . . 1 2 . 2 . 2 1 . 1 .
. 2 . . . . . . . . . . . 2 . . . . ."
5447722,柯洁,芈昱廷,白棋中盘胜,W,". . . . 2 . . . . . . . . 2 2 . 2 2 .
. 1 2 2 . 2 . . . . 1 . . 2 1 2 1 2 1
. 2 . 2 2 1 . . 1 1 2 2 . 2 1 1 1 1 .
. 1 2 2 1 1 1 . . 2 1 . . 2 2 2 1 1 .
. . 1 1 2 . 1 2 1 . 1 . 1 2 . 1 2 1 .
. . 1 2 2 . 1 1 2 . . 2 2 1 . 1 2 2 .
. . . 1 2 . 1 2 . . 1 . 1 . . 1 . 2 .
. . . 1 2 2 2 . 2 . . . . 1 . . 1 2 .
. . . 1 1 1 . 2 1 . . . . . 2 . 2 . .
. . 1 . . . . 2 . . . . . . . . 2 2 .
. . . 2 . . . . . . . . . . . 1 2 1 .
. . . . . . . . . . . . . . . 2 1 . 1
. . . . . . . . . . . . . . . 2 2 1 .
. . . . . . 2 . . . . . . . 2 2 1 1 .
. . . . . . 2 1 . . . . . 2 . 2 1 . .
. . 2 2 2 2 1 . . . . . . 2 1 2 1 . .
. . 1 1 1 1 . . . . . . 2 1 . 1 2 . .
. . . . . . . . . . . . 1 . 1 1 . . .
. . . . . . . . . . . . . . . . . . ."
5556200,金明训,柯洁,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . 1 2 . 1 2 . . . . . . . . . . .
. . . 1 2 1 1 . 2 2 . . . 2 1 1 . . .
. . 1 1 1 2 . 1 2 1 1 . . 2 2 . 1 . .
. . . 1 2 2 1 . 1 2 1 2 . . . . . . .
. . . 1 1 2 2 1 . 2 1 2 . 2 1 . 1 . .
. . 2 2 1 1 2 2 2 . 2 1 . 2 . . . . .
. . . 1 2 2 . . . . 2 1 1 . . . . . .
. . . 1 . . . . . . . 2 1 . . . . . .
. 2 1 1 1 1 1 1 2 . . . . . . . . . .
. 2 2 2 1 2 2 2 2 1 . . 1 . . . . . .
. 1 1 1 2 . . . . . 1 . . 2 . . . . .
1 . . 1 2 . 1 . 1 1 2 1 1 2 . 1 . . .
. 1 . 1 2 . . 1 . 2 2 2 2 1 . . . . .
1 . 1 2 . 2 2 . 1 2 . . . 2 . 2 1 . .
. 1 1 2 . . . . 1 2 1 1 1 . 2 . 2 . .
. . 1 2 2 1 1 . . 1 2 . 2 . . 2 . . .
. 1 2 2 1 2 2 1 . 1 2 . 2 . . . . . .
. . . . . . . . . . . . . . . . . . ."
5683040,杨鼎新,柯洁,黑棋3/4子胜,B,". . . . . . . . . . . . . . . . . . .
. . . 1 . 1 1 2 . 2 2 . 2 1 . 2 2 1 .
. . . 1 2 2 1 2 2 1 . . . 1 1 1 2 1 .
. . 2 1 1 . 2 . . . . . . . 1 2 1 1 .
. . 2 1 . . . . . . 1 1 1 1 2 2 2 2 .
. 1 . 1 . . 2 . . 1 . 2 2 2 . . . . .
1 . 1 1 . 1 . . 1 2 1 . . . 1 2 . . .
. 1 2 2 2 . 2 2 . . . 2 2 . 2 . . . .
. 2 . . . . 2 1 1 . 1 1 2 . 1 2 . . .
. . . . 2 2 1 . . . . . 1 . 1 1 2 . .
. 2 2 2 1 1 1 . . . . 1 . . . . 2 . .
. 1 1 1 2 . . . . . 2 2 2 . . 2 . 2 .
. . . 1 2 . . . . . . . . 2 . . . . .
. . 1 2 2 . . . . . . 1 1 . 1 . . 1 .
. 1 . . . . . 1 1 . . 2 1 . 1 . 1 . .
. . . 2 . . 2 2 2 1 1 1 2 2 . 1 2 1 .
. . 1 2 . . . . . 2 . 1 1 2 . 2 2 2 .
. . 1 2 . 2 . . . . . 1 . 1 2 . . . .
. . 1 1 2 . . . . . . . 1 . . . . 2 ."
5683042,连笑,柯洁,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . .
. . 2 2 2 2 2 . . . . . . 2 1 . . . .
. 1 2 1 1 1 2 . . . . . . 1 . 1 . . .
. . 1 . . . 1 . . . . . . . . . 2 . .
. . . . . . . . . . . . . . . 2 1 . .
. . . . . . . 1 . . . . . . . 1 2 . .
. . . 1 . 2 . . . . . . . . 1 2 2 . .
. . . 1 . 2 1 . . . . . . . . 1 2 . .
. . 1 2 2 . . . . 1 . 2 . . . 1 2 . .
. . 1 1 2 . . 1 1 2 2 . . . . 1 2 . .
. . 2 2 2 1 1 . 2 . . . . 2 . 1 2 . .
. . 1 2 . 2 1 . . . 2 2 2 1 . 1 . . .
. 1 1 1 2 . 1 2 2 2 1 1 1 1 1 1 2 . .
2 1 1 2 2 . 1 2 1 1 2 2 2 1 . . 2 . .
1 2 1 . . . 1 1 1 . 1 . 2 . 1 . . . .
. 2 2 2 2 1 . 1 2 1 2 2 2 1 . 1 . . .
1 1 2 2 1 1 . . 2 2 2 . 2 1 2 . . . .
. 2 . 2 2 1 . . . . . 1 . . . . . . ."
5705765,范廷钰,柯洁,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
1 2 . . . 1 1 . . . . . . . . . . . .
. 1 2 2 . 2 1 . 2 . . 2 . 1 . . . . .
. 1 2 . 2 2 1 . 1 1 . . . . 1 . 1 . .
. 1 1 2 . 2 . 1 . 2 2 . . . . . . . .
. . 2 1 2 . 1 . 1 . . . . . . . . . .
. . 1 1 2 . . . 1 2 . . . 2 . 1 . 1 .
. 1 1 2 . 2 . . 1 2 . . . . . . . . .
. 2 1 2 . 2 1 . 1 2 . . 2 . 2 2 2 2 .
. . 2 1 . 2 . . . 2 . 2 1 2 . 1 . 1 .
. . 2 1 . 2 1 1 1 2 2 2 1 2 2 1 . . .
. . . 1 . 1 2 2 2 1 1 2 1 1 1 2 2 2 .
. 2 . . 1 1 1 . 2 . 2 1 1 1 2 1 . . .
. . 2 1 . 2 1 . . 2 . . 1 2 2 . 1 . .
. . . 2 . 2 . 1 . 1 2 1 1 2 . . . 1 .
. . . . 2 1 . . . 1 1 . . 2 1 1 1 . .
. . . 2 1 1 . . . . . . 2 . 1 2 2 1 .
. . . 2 . . . . 2 . 2 . . 2 2 2 1 . 1
. . . . . . . . . . . . . . . . . 1 ."
5725705,柯洁,廖元赫,白棋中盘胜,W,". . . . . . . . . . . . . . 1 . . . .
. . . . . . . 2 . . . . 2 . 2 1 2 . .
. 2 2 2 2 2 2 . 2 1 . . . . 2 1 . 1 .
2 1 2 1 1 1 2 2 2 2 1 . . . 2 1 1 . .
. . 1 . . . 1 1 2 1 1 2 . 2 1 1 . 1 .
. 1 . . . . . 1 1 . 1 . . 2 1 2 2 2 .
. . . . 1 2 1 2 1 . . . . . 2 . 1 1 2
. . . . . 1 2 2 . . . 2 . . . . 1 2 .
. . . 1 1 1 . . . 2 . . . . . . 2 2 .
. . . . 2 2 2 . . . . . 1 2 2 2 2 1 .
. . 2 . . . . . . . . 2 2 1 1 1 1 1 .
. 1 1 2 . . . . . . . 2 1 . 1 . . . .
1 2 2 2 . . . . . . . 2 2 1 . 1 . . .
. 1 2 2 1 . . . . . 2 2 1 2 2 . . . .
. 1 1 1 2 2 . . . 1 2 1 1 1 2 . 2 . .
. . 1 2 . . 2 2 2 2 1 . . 1 1 2 1 2 .
. . 1 2 . 2 1 1 . 1 . . . . . 1 1 1 .
. . 1 . . . . . . . 1 . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
5907801,柯洁,申旻埈,黑棋中盘胜,B,". . . . . . . . . . . . . . . . . . .
. . . . 2 1 1 2 . 2 . 2 2 2 1 1 . . .
. 1 1 1 1 2 2 2 . 1 . 1 1 2 2 1 1 1 .
. 2 2 2 2 . . . . . . 1 1 2 2 2 2 1 .
. . . . . 1 1 2 2 . 1 . 1 1 2 1 2 2 .
. . . . . 2 2 1 1 1 . 1 2 2 1 1 1 . .
. . . . . . . 2 . . . . . . . 1 2 . .
. . . . . . 2 . . 2 . . . 1 . 1 2 1 .
. 2 2 2 2 . . . . . . . . . 2 2 1 1 .
. 2 1 2 . 2 . . 2 . 1 . 2 . . . 2 1 .
. 1 1 1 2 . 1 . 2 1 . . . . . 2 . . .
1 . . 1 2 2 1 . 1 2 . . . . . . . . .
2 2 1 1 1 1 . . 1 2 . . . . . . . . .
2 . 2 2 . 1 . 1 2 . . . . . . . . . .
1 2 . 2 1 1 . 1 2 . . . . . . 1 2 . .
. 1 2 2 2 1 2 . 2 . . 2 . 1 . . 1 . .
1 . 1 1 1 2 2 2 1 2 . . . . . 1 . . .
. 1 . . . 1 1 . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
5997027,唐韦星,柯洁,白棋中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . 2 1 . . . . . . 2 . 2 . 2 2 1 .
. 1 . 2 1 . . 1 2 2 . 1 . 2 1 1 2 1 .
. 2 2 . 1 1 . 1 . . . . . 2 2 2 1 . .
. . . . . . 1 2 2 2 . 1 . . . . 1 . .
. 2 2 2 1 1 2 2 1 . . . . 1 2 2 1 . .
. 1 1 1 2 . 1 2 . 1 1 1 . 1 . . . . .
. . . . 2 . 2 . 1 2 . 2 . . 1 . . . .
. . 1 2 . . . 2 2 2 2 . . . 1 2 1 1 .
. . 1 . . . 1 . . 1 . . . . 1 2 2 1 .
. . . 1 . 1 . . . . . . . . . 1 1 2 .
. . 2 1 . 2 1 1 1 . . . . . . 1 2 2 .
. . 2 1 . 2 . 2 . . . . . . . 2 1 2 .
. . . 2 2 . . . . . . . . . . 2 . . .
. 2 1 2 . . . 2 2 1 2 . 1 . . . 2 2 .
. 1 2 2 . . . 1 1 2 1 . . 1 1 . 1 1 .
. 1 1 2 2 1 . . 2 2 2 2 . . 2 1 . 2 .
. 1 . 1 2 1 . 1 . 2 . . . 2 . 2 1 1 .
. . 1 . 1 . . . . . . . . . . . . . ."
